Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Womens 4.0+,Group A,3,Single game,We take those,Mey/Stacey,We take those,15,12,,,,,Emma Siu,Sebastiani Kim,Stacey Grimes,Mey Helm
Group Stage,Womens 4.0+,Group A,3,Single game,Musty and Traveler,W(uL)inners,Musty and Traveler,15,4,,,,,Alex Veron,Abby Cham,Sijin Wu,Alice Lin
Group Stage,Womens 4.0+,Group A,3,Single game,Berkeey,taiwan no. 1,Berkeey,15,1,,,,,Shaina Berk,Alyssa Yee,Amelie Nah,Emily Lai
Group Stage,Womens 4.0+,Group A,4,Single game,Munchin Munchkins,Berkeey,Munchin Munchkins,15,8,,,,,Joelle Nguyen,Perrin York,Shaina Berk,Alyssa Yee
Group Stage,Womens 4.0+,Group A,4,Single game,We take those,W(uL)inners,We take those,15,8,,,,,Emma Siu,Sebastiani Kim,Sijin Wu,Alice Lin
Group Stage,Womens 4.0+,Group A,4,Single game,Mey/Stacey,taiwan no. 1,Mey/Stacey,15,6,,,,,Stacey Grimes,Mey Helm,Amelie Nah,Emily Lai
Group Stage,Womens 4.0+,Group A,4,Single game,Musty and Traveler,Anjali/Brooke,Musty and Traveler,15,4,,,,,Alex Veron,Abby Cham,Anjali Kumari,Brooke Gauerke
Group Stage,Womens 4.0+,Group A,5,Single game,Munchin Munchkins,Musty and Traveler,Munchin Munchkins,15,7,,,,,Joelle Nguyen,Perrin York,Alex Veron,Abby Cham
Group Stage,Womens 4.0+,Group A,5,Single game,We take those,Anjali/Brooke,We take those,15,9,,,,,Emma Siu,Sebastiani Kim,Anjali Kumari,Brooke Gauerke
Group Stage,Womens 4.0+,Group A,5,Single game,Mey/Stacey,Berkeey,Berkeey,15,17,,,,,Stacey Grimes,Mey Helm,Shaina Berk,Alyssa Yee
