Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Gold 5.0,Elysium Cup,P7: Final,Best of 3,Cornelius/Wagoner,Hash Slinging Slashers,,,,,,,,Bryce Wagoner,Logan Cornelius,Paul Belton,Walter Siller
Bracket Stage,Gold 5.0,Elysium Cup,P9: Final,Best of 3,Low Blows,Breaking Point,Breaking Point,19,21,23,25,,,Jonathan Yuan,Kevin Chen,James Ledbetter,Caleb Allen
Bracket Stage,Gold 5.0,Elysium Cup,P11: Final,Best of 3,Lab Rats,Flummoxed,Flummoxed,-1,0,-1,0,,,Samuel Cole,Michael Milliorn,Dylan Jimenez,Robert Sellers
Group Stage,Advanced 4.0,Group A,1,Single game,Mexican Rice,Herrold/Sullivan,Herrold/Sullivan,2,15,,,,,Ray Saenz,Joseph Dinh,Devon Herrold,Griffin Sullivan
Group Stage,Advanced 4.0,Group A,1,Single game,Mr. Tart Baker,Hit Faced,Hit Faced,1,15,,,,,Mark Randall,Barrett Maguire,Hayden Owensby,Peyton Tollerson
Group Stage,Advanced 4.0,Group A,1,Single game,Los Jugadores,Could’ve Gone D1,Could’ve Gone D1,4,15,,,,,Michael Rodriguez,Noah Guillemet-Howley,Reagan Schwartz,Nathan Stone
Group Stage,Advanced 4.0,Group A,1,Single game,Tom and Jharry,Violaceus,Tom and Jharry,15,3,,,,,Harrison Yen,Thomas Metz`,Jace Thompson,Tate Eller
Group Stage,Advanced 4.0,Group B,1,Single game,Arm & Hammer,Low Broreos,Low Broreos,11,15,,,,,Brendan Walker,James Hudson,George Huang,Matthew Xu
Group Stage,Advanced 4.0,Group B,1,Single game,Bulk 'n Cut,Bring Sapphire Back,Bulk 'n Cut,15,10,,,,,Pablo Riascos,Armando Saenz,Allison Jennerich,Haleigh Manske
Group Stage,Advanced 4.0,Group B,1,Single game,The Western Bros,Golden Touch,Golden Touch,11,15,,,,,Michael Briggs,Luke Twardowski,Cameron Ohashi,Nakul Mody
Group Stage,Advanced 4.0,Group B,1,Single game,Spike Storm,"Devious Dawgs ","Devious Dawgs ",4,15,,,,,Vijay Moorthy,Kelvin Hemphill,Ross Lochbaum,Valentin Späth
Group Stage,Advanced 4.0,Group A,2,Single game,Mexican Rice,Hit Faced,Hit Faced,11,15,,,,,Ray Saenz,Joseph Dinh,Hayden Owensby,Peyton Tollerson
Group Stage,Advanced 4.0,Group A,2,Single game,Mr. Tart Baker,Violaceus,Mr. Tart Baker,16,14,,,,,Mark Randall,Barrett Maguire,Jace Thompson,Tate Eller
Group Stage,Advanced 4.0,Group A,2,Single game,Los Jugadores,Tom and Jharry,Tom and Jharry,2,15,,,,,Michael Rodriguez,Noah Guillemet-Howley,Harrison Yen,Thomas Metz`
Group Stage,Advanced 4.0,Group A,2,Single game,Could’ve Gone D1,Herrold/Sullivan,Could’ve Gone D1,15,7,,,,,Reagan Schwartz,Nathan Stone,Devon Herrold,Griffin Sullivan
Group Stage,Advanced 4.0,Group B,2,Single game,Arm & Hammer,Bring Sapphire Back,Bring Sapphire Back,9,15,,,,,Brendan Walker,James Hudson,Allison Jennerich,Haleigh Manske
Group Stage,Advanced 4.0,Group B,2,Single game,Bulk 'n Cut,"Devious Dawgs ",Bulk 'n Cut,15,10,,,,,Pablo Riascos,Armando Saenz,Ross Lochbaum,Valentin Späth
Group Stage,Advanced 4.0,Group B,2,Single game,The Western Bros,Spike Storm,The Western Bros,15,3,,,,,Michael Briggs,Luke Twardowski,Vijay Moorthy,Kelvin Hemphill
Group Stage,Advanced 4.0,Group B,2,Single game,Golden Touch,Low Broreos,Golden Touch,15,12,,,,,Cameron Ohashi,Nakul Mody,George Huang,Matthew Xu
Group Stage,Advanced 4.0,Group A,3,Single game,Mexican Rice,Could’ve Gone D1,Could’ve Gone D1,14,16,,,,,Ray Saenz,Joseph Dinh,Reagan Schwartz,Nathan Stone
Group Stage,Advanced 4.0,Group A,3,Single game,Mr. Tart Baker,Los Jugadores,Mr. Tart Baker,15,9,,,,,Mark Randall,Barrett Maguire,Michael Rodriguez,Noah Guillemet-Howley
Group Stage,Advanced 4.0,Group A,3,Single game,Tom and Jharry,Herrold/Sullivan,Tom and Jharry,15,5,,,,,Harrison Yen,Thomas Metz`,Devon Herrold,Griffin Sullivan
Group Stage,Advanced 4.0,Group A,3,Single game,Violaceus,Hit Faced,Hit Faced,6,15,,,,,Jace Thompson,Tate Eller,Hayden Owensby,Peyton Tollerson
