Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Contender 4.5+,Group A,3,Single game,Stop Running It,Lauffer/Narayan,Lauffer/Narayan,15,21,,,,,Will Register,Matthew Kuehn,Jacob Narayan,Landon Lauffer
Pool Play,Contender 4.5+,Group B,3,Single game,Nefarious,Missing pieces,Missing pieces,18,21,,,,,Andrey Andriyevskiy,Luke Little,Zachary Troyer,Allie Foster
Pool Play,Contender 4.5+,Group B,3,Single game,crUNCleton,No Expectations,No Expectations,16,21,,,,,Max Levinson,Rishab Jain,Thomas Troyer,Sathvik Vasa
Pool Play,Contender 4.5+,Group C,3,Single game,Ian & Olivia,MBR Byeson,Ian & Olivia,21,7,,,,,Olivia Jenki,Ian Murphy,Ryan Montgomery,Caleb Montgomery
Pool Play,Contender 4.5+,Group C,3,Single game,Kap and Boo,Castores,Kap and Boo,21,11,,,,,Josh Kaplan,Gabriel Abood,Vitor Tatsuo Itocazu,Erik Hirata
Pool Play,Contender 4.5+,Group D,3,Single game,Barber Shop,Will^2,Barber Shop,23,21,,,,,Wyatt Koth,Jacob Stewart,Will Parsons,Will Anthony
Pool Play,Contender 4.5+,Group D,3,Single game,cola boys,The Fwango Mangos,cola boys,21,10,,,,,Allen Ombougno,Nathan Benjamin,Eric Ellis,Matthew Beaty
Pool Play,Contender 4.5+,Group E,3,Single game,Hicks/Martinez,Anomaly,Anomaly,5,21,,,,,Thayer Hicks,Jamie Martinez,Ali Jenki,Bradley Clark
Pool Play,Contender 4.5+,Group E,3,Single game,Two of a Kind,Code Red,Code Red,18,21,,,,,Joshua Mayfield,Stephen Mayfield,Colton Olvey,Harrison Baisden
Pool Play,Contender 4.5+,Group F,3,Single game,Jesus Freaks,Footspike,Footspike,17,21,,,,,Eric Mattinson,Aaron Mattinson,Robert Isaacs,Jeff Hermsen
Pool Play,Contender 4.5+,Group F,3,Single game,Bastion and Torbjorn,Risky Business,Risky Business,5,21,,,,,Grant Stewart,Max Neff,Kyle Fowler,Justin Kehoe
Pool Play,Contender 4.5+,Group G,3,Single game,Gauntlet,Dueling Aces,Gauntlet,21,11,,,,,Will Eckard,Nathan Montgomery,Chris Strite,DaRyan Hoover
Pool Play,Contender 4.5+,Group G,3,Single game,Spikesmiths,Celestino/Smith,Spikesmiths,21,10,,,,,Andrew Murray,Luke Hale,Austin Smith,Ben Celestino
Pool Play,Contender 4.5+,Group H,3,Single game,Should've Done Intermediate,Glacier Freeze,Glacier Freeze,13,21,,,,,David Gillette,Edward Shutt,Jeremy Lee,Peyton Stack
Pool Play,Contender 4.5+,Group H,3,Single game,How I Set Your Mother,Doublebounce Roundnet,How I Set Your Mother,21,6,,,,,Chris Suhr,Braedan Thomas,Tyler Fikis,Spencer Predmore
Pool Play,Contender 4.5+,Group A,4,Single game,Bubba's Backhands,Lauffer/Narayan,Lauffer/Narayan,18,21,,,,,Sam Parsons,Ryan Cole,Jacob Narayan,Landon Lauffer
Pool Play,Contender 4.5+,Group A,4,Single game,Giddy Goats,Stop Running It,Giddy Goats,21,4,,,,,Jack Walker,Connor Shupe,Will Register,Matthew Kuehn
Pool Play,Contender 4.5+,Group B,4,Single game,Nefarious,No Expectations,No Expectations,17,21,,,,,Andrey Andriyevskiy,Luke Little,Thomas Troyer,Sathvik Vasa
Pool Play,Contender 4.5+,Group B,4,Single game,Missing pieces,crUNCleton,Missing pieces,21,11,,,,,Zachary Troyer,Allie Foster,Max Levinson,Rishab Jain
Pool Play,Contender 4.5+,Group C,4,Single game,Ian & Olivia,Castores,Ian & Olivia,24,22,,,,,Olivia Jenki,Ian Murphy,Vitor Tatsuo Itocazu,Erik Hirata
Pool Play,Contender 4.5+,Group C,4,Single game,MBR Byeson,Kap and Boo,Kap and Boo,7,21,,,,,Ryan Montgomery,Caleb Montgomery,Josh Kaplan,Gabriel Abood
Pool Play,Contender 4.5+,Group D,4,Single game,Barber Shop,The Fwango Mangos,Barber Shop,21,13,,,,,Wyatt Koth,Jacob Stewart,Eric Ellis,Matthew Beaty
Pool Play,Contender 4.5+,Group D,4,Single game,Will^2,cola boys,cola boys,16,21,,,,,Will Parsons,Will Anthony,Allen Ombougno,Nathan Benjamin
Pool Play,Contender 4.5+,Group E,4,Single game,Hicks/Martinez,Code Red,Code Red,14,21,,,,,Thayer Hicks,Jamie Martinez,Colton Olvey,Harrison Baisden
Pool Play,Contender 4.5+,Group E,4,Single game,Anomaly,Two of a Kind,Anomaly,21,16,,,,,Ali Jenki,Bradley Clark,Joshua Mayfield,Stephen Mayfield
