"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"columbus2023","Premier 5.0+","Pool","Risky Business","Donner & Blitzen","Justin Kehoe","Kyle Fowler","Liam Sherron","James Richmond",21,13
"columbus2023","Premier 5.0+","Pool","GFD Shorter & Taller","W(ee)NYR Dawgs","Andrew Sullivan","Caleb Shorter","Isaac Staats","Stephen Sweeney",21,11
"columbus2023","Premier 5.0+","Pool","PBR Sleepy in Seattle","GFD Cleveland Cowboys","Brian Perlson","Michael Capobianco","Daniel Patten","Levi Rogers",21,18
"columbus2023","Premier 5.0+","Pool","Jersey Boyz","moist","Corey Weiss","Matt Spolarich","Tyler Cisek","PJ Showalter",20,22
"columbus2023","Premier 5.0+","Pool","Glitch","GFD Undeterred","Luke Nickel","Cody Dryer","Ruben Zapata","Rob's Traveler",21,15
"columbus2023","Premier 5.0+","Pool","Project Roundnet","GFD Pecan Pralines","Josh Esposo","Samuel Corey","Jack W","Aleks Essen",21,17
"columbus2023","Premier 5.0+","Pool","❤️ For Dolores ✝️","Hart/Garcea","Connor Prelich","kevin um","Adrian Garcea","Jack Hart",19,21
"columbus2023","Premier 5.0+","Pool","GFD Breakfast Balls","CRO Jungle Juice","Rendall Weaver","Henry Pilliod","Kyle Jeung","Nathan Goh",21,14
"columbus2023","Premier 5.0+","Pool","Limitless Faith","CRO 7s Coming","Andrew Raber","Ethan Domster","Nicholas Puopolo","Eric Reinke",17,21
"columbus2023","Premier 5.0+","Pool","Sparky Sparky Boom Men","Muscle Daddies  💪🏽","Sunny Gu","Connor Nelson","Colin TOLENTINO","Jared Ang",21,19
"columbus2023","Premier 5.0+","Pool","American Spikers League","Kenough","Kaleb Wagner","Alex Hart (ASL)","Tommy Drake","Dennis Wei",10,21
"columbus2023","Premier 5.0+","Pool","Rogue","TRP Mermaid Sparkle","Thomas Hamilton","Ryan Marino","Christian Bennett","Noah Luskus",21,14
"columbus2023","Premier 5.0+","Pool","Bad Combo","Boat Carriers","Rahul Murthy","Will Picone","Brayden Latham","Matthew Burrows",21,18
"columbus2023","Premier 5.0+","Pool","Assistive Touch","Bot House","Buddy Hammon","Clark Marshall","Owen Lippman","West Peterson",16,21
"columbus2023","Premier 5.0+","Pool","Insystem","MIDDS","Etienne Cote","Blake Bosak","Dawson Morgan","Caleb Cummings",21,13
"columbus2023","Premier 5.0+","Pool","TRP Spotless","Hilltop","Joe Bondi","Ryan Gross","Max Model","Cole Model",23,21
"columbus2023","Premier 5.0+","Pool","GFD Grass Fed","Profit Boost","Matthew Cole","Grant Klapwijk","Kieran Rose","Justin Shaytar",21,19
"columbus2023","Premier 5.0+","Pool","Judgment Day","Tube Steaks","fredric hinkle","Gabriel Finocchi","Skyler Sebring","Emerson Dean",21,15
"columbus2023","Premier 5.0+","Pool","GFD Critical Hit","Coastal Beans","Justin Barr","Vincent Mathieu","Brendan Ferreira","Coleman Epperson's",23,21
"columbus2023","Premier 5.0+","Pool","CRO Fall Damage","CRO backdoor?","Tyler Babin","Chris Brown","Leonardo Tullo","Joshua Hachey",21,19
"columbus2023","Premier 5.0+","Pool","GFD Rowgah","Wilson/U’Wren","Brandon Arledge","David Gonzales","Jacob U'Wren","Eleazar Wilson",21,17
"columbus2023","Premier 5.0+","Pool","GFD Wishy Washy","Super Awesome Spikers","Cole Maddox","Kyle Ackermann","Chris Kaptur","Max Fiebelkorn",22,20
"columbus2023","Premier 5.0+","Pool","No Pressure","The Friend Bros","Josh Hutko","Alex Newton","Josiah Friend","Judah Friend",21,10
"columbus2023","Premier 5.0+","Pool","GFD Evasive Maneuvers","bang","Michael Barkman","Jenson Miller","Micah Bouman","Grayson M  Wills",24,22
"columbus2023","Premier 5.0+","Pool","PBR Dap & Snap","BoilerBirds ","Jacob Arzaga","A.j. Martin","Jack Bush","Colin Hobart",21,13
"columbus2023","Premier 5.0+","Pool","Autonomous","Clark/Porter","Tyler Fernandez","Chase Meyer","Adam Porter","Bradley Clark",21,17
